Time [s],Channel 0
0.717578592,1
0.717579584,0
0.717580584,1
0.717581576,0
0.717582584,1
0.717583568,0
0.717585568,1
0.717586560,0
0.717590552,1
0.717591536,0
0.717592544,1
0.717593592,0
0.717595608,1
0.722638272,0
0.722640272,1
0.722642256,0
0.722646248,1
0.722652216,0
0.722662176,1
0.722664160,0
0.722668152,1
0.722670136,0
0.722672136,1
0.722674128,0
0.722676120,1
0.722677112,0
0.722678112,1
0.722679104,0
0.722681104,1
0.722682088,0
0.722684088,1
0.722685080,0
0.722686080,1
0.722687072,0
0.722688072,1
0.722689056,0
0.722691056,1
0.722694040,0
0.722697032,1
0.722702008,0
0.722703008,1
0.722704000,0
0.722705000,1
0.722705992,0
0.722706992,1
0.722711960,0
0.722713960,1
0.722715944,0
0.722720936,1
0.722721920,0
0.722722928,1
0.722723912,0
0.722724920,1
0.722725912,0
0.722729904,1
0.722730888,0
0.722732888,1
0.722734872,0
0.722735880,1
0.722737864,0
0.722739864,1
0.722740848,0
0.722743848,1
0.722744832,0
0.722745840,1
0.722748944,0
0.722750960,1
0.723854560,0
0.723856560,1
0.723858544,0
0.723862536,1
0.723868504,0
0.723878472,1
0.723880456,0
0.723884448,1
0.723886432,0
0.723888432,1
0.723890408,0
0.723891416,1
0.723892400,0
0.723897384,1
0.723898368,0
0.723899376,1
0.723900360,0
0.723905352,1
0.723906336,0
0.723907344,1
0.723908328,0
0.723910328,1
0.723911312,0
0.723912312,1
0.723913304,0
0.723914304,1
0.723915296,0
0.723917288,1
0.723918280,0
0.723920280,1
0.723921264,0
0.723922272,1
0.723924256,0
0.723925256,1
0.723928232,0
0.723931232,1
0.723932216,0
0.723937208,1
0.723938192,0
0.723939200,1
0.723942176,0
0.723943184,1
0.723944168,0
0.723947168,1
0.723949152,0
0.723950152,1
0.723951144,0
0.723955136,1
0.723957120,0
0.723959120,1
0.723960104,0
0.723961112,1
0.723962096,0
0.723963096,1
0.723965080,0
0.723967080,1
0.723969064,0
0.723970072,1
0.723971064,0
0.723972064,1
0.723973048,0
0.723974056,1
0.723975048,0
0.723976048,1
0.723977040,0
0.723982024,1
0.723983016,0
0.723986008,1
0.723987000,0
0.723988000,1
0.723990032,0
0.723992048,1
0.731844568,0
0.731846584,1
0.731848560,0
0.731852584,1
0.731856560,0
0.731858584,1
0.731860560,0
0.731870584,1
0.731872560,0
0.731876584,1
0.731878560,0
0.731888584,1
0.731894568,0
0.731904584,1
0.731906568,0
0.731912584,1
0.731914568,0
0.731924592,1
0.731926568,0
0.731932592,1
0.731934568,0
0.731936592,1
0.731946568,0
0.731948592,1
0.731958568,0
0.731960592,1
0.731970568,0
0.731972592,1
0.731982568,0
0.731984592,1
0.731994568,0
0.731996592,1
0.732006576,0
0.732008592,1
0.732018576,0
0.732020592,1
0.732030576,0
0.732032592,1
0.732034576,0
0.732036592,1
0.732038576,0
0.732048600,1
0.732050576,0
0.732056600,1
0.732058576,0
0.732062600,1
0.732068656,0
0.732070656,1
0.732118480,0
0.732120472,1
0.732122456,0
0.732126448,1
0.732132408,0
0.732142376,1
0.732144360,0
0.732148352,1
0.732150328,0
0.732152328,1
0.732154312,0
0.732155312,1
0.732156304,0
0.732161288,1
0.732163272,0
0.732167264,1
0.732168256,0
0.732170256,1
0.732171240,0
0.732176232,1
0.732177216,0
0.732178224,1
0.732180208,0
0.732181208,1
0.732183192,0
0.732184200,1
0.732185184,0
0.732186184,1
0.732188168,0
0.732189176,1
0.732190160,0
0.732192160,1
0.732193152,0
0.732194152,1
0.732196136,0
0.732198136,1
0.732199128,0
0.732202120,1
0.732204104,0
0.732206104,1
0.732207096,0
0.732210088,1
0.732212072,0
0.732213080,1
0.732215064,0
0.732218064,1
0.732220048,0
0.732222048,1
0.732223040,0
0.732224040,1
0.732225032,0
0.732227032,1
0.732228016,0
0.732229024,1
0.732230008,0
0.732231016,1
0.732233992,0
0.732235000,1
0.732239976,0
0.732242968,1
0.732244952,0
0.732245960,1
0.732246952,0
0.732247952,1
0.732249936,0
0.732250936,1
0.732252992,0
0.732255008,1
0.737282504,0
0.737284496,1
0.737286488,0
0.737290472,1
0.737296440,0
0.737306408,1
0.737308384,0
0.737312376,1
0.737314360,0
0.737316360,1
0.737318344,0
0.737319344,1
0.737320336,0
0.737325320,1
0.737327304,0
0.737330304,1
0.737331288,0
0.737334288,1
0.737335280,0
0.737340264,1
0.737341248,0
0.737342256,1
0.737344240,0
0.737347232,1
0.737349216,0
0.737350224,1
0.737352208,0
0.737353208,1
0.737357184,0
0.737358192,1
0.737360176,0
0.737361176,1
0.737363160,0
0.737364160,1
0.737365152,0
0.737366152,1
0.737368136,0
0.737370136,1
0.737371120,0
0.737372120,1
0.737373112,0
0.737374112,1
0.737377096,0
0.737379096,1
0.737381072,0
0.737383072,1
0.737384064,0
0.737389056,1
0.737390040,0
0.737391040,1
0.737392032,0
0.737393032,1
0.737394024,0
0.737395024,1
0.737396016,0
0.737399008,1
0.737400992,0
0.737402000,1
0.737402984,0
0.737403992,1
0.737404984,0
0.737405984,1
0.737408968,0
0.737409968,1
0.737410960,0
0.737411960,1
0.737412952,0
0.737413960,1
0.737416944,0
0.737418960,1
0.742360560,0
0.742362560,1
0.742364544,0
0.742368536,1
0.742374504,0
0.742384464,1
0.742386440,0
0.742390432,1
0.742392416,0
0.742394416,1
0.742396400,0
0.742397400,1
0.742398392,0
0.742403376,1
0.742405368,0
0.742408360,1
0.742410344,0
0.742411344,1
0.742413328,0
0.742418320,1
0.742419312,0
0.742420312,1
0.742421296,0
0.742423304,1
0.742427280,0
0.742428280,1
0.742430264,0
0.742431264,1
0.742432256,0
0.742436248,1
0.742437232,0
0.742438240,1
0.742443208,0
0.742445208,1
0.742449192,0
0.742451184,1
0.742452176,0
0.742453176,1
0.742455168,0
0.742457168,1
0.742458152,0
0.742459152,1
0.742460144,0
0.742461144,1
0.742464128,0
0.742466128,1
0.742468104,0
0.742469112,1
0.742471096,0
0.742473096,1
0.742477072,0
0.742478072,1
0.742479064,0
0.742480064,1
0.742482048,0
0.742483048,1
0.742486032,0
0.742488032,1
0.742492000,0
0.742493008,1
0.742493992,0
0.742495000,1
0.742496096,0
0.742498112,1
0.747440064,0
0.747442064,1
0.747444048,0
0.747448040,1
0.747454000,0
0.747463968,1
0.747465952,0
0.747469944,1
0.747471928,0
0.747473928,1
0.747475912,0
0.747476920,1
0.747477904,0
0.747482896,1
0.747484880,0
0.747486880,1
0.747487864,0
0.747490856,1
0.747491848,0
0.747492848,1
0.747497824,0
0.747499824,1
0.747502808,0
0.747503808,1
0.747506784,0
0.747507792,1
0.747509776,0
0.747511776,1
0.747512760,0
0.747513768,1
0.747514752,0
0.747515760,1
0.747516744,0
0.747517752,1
0.747522720,0
0.747524720,1
0.747525704,0
0.747529696,1
0.747531680,0
0.747532688,1
0.747533672,0
0.747538664,1
0.747540648,0
0.747541656,1
0.747542640,0
0.747544640,1
0.747547616,0
0.747548624,1
0.747553592,0
0.747554592,1
0.747555584,0
0.747558576,1
0.747560560,0
0.747561568,1
0.747563552,0
0.747565552,1
0.747566544,0
0.747568544,1
0.747570528,0
0.747573520,1
0.747574512,0
0.747575512,1
0.747576640,0
0.747578656,1
0.752521080,0
0.752523072,1
0.752525056,0
0.752529048,1
0.752535016,0
0.752544976,1
0.752546968,0
0.752550960,1
0.752552944,0
0.752554944,1
0.752556928,0
0.752558928,1
0.752559912,0
0.752563904,1
0.752564896,0
0.752566896,1
0.752567888,0
0.752568888,1
0.752569880,0
0.752571880,1
0.752572872,0
0.752576864,1
0.752577848,0
0.752578856,1
0.752579840,0
0.752580848,1
0.752585816,0
0.752587816,1
0.752589808,0
